ProductKey,Order ID,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,Sales
487,SO67825,20231005,20231017,20231012,17922,54.99
491,SO67825,20231005,20231017,20231012,17922,53.99
604,SO67826,20231005,20231017,20231012,27719,539.99
222,SO67826,20231005,20231017,20231012,27719,34.99
463,SO67826,20231005,20231017,20231012,27719,24.49
606,SO67827,20231005,20231017,20231012,25563,539.99
380,SO67828,20231005,20231017,20231012,21943,2443.35
353,SO67829,20231005,20231017,20231012,15595,2319.99
567,SO67830,20231005,20231017,20231012,29264,742.35
477,SO67830,20231005,20231017,20231012,29264,4.99
479,SO67830,20231005,20231017,20231012,29264,8.99
234,SO67830,20231005,20231017,20231012,29264,49.99
563,SO67831,20231005,20231017,20231012,27449,2384.07
479,SO67831,20231005,20231017,20231012,27449,8.99
477,SO67831,20231005,20231017,20231012,27449,4.99
217,SO67831,20231005,20231017,20231012,27449,34.99
606,SO67832,20231005,20231017,20231012,23463,539.99
222,SO67832,20231005,20231017,20231012,23463,34.99
583,SO67833,20231005,20231017,20231012,18545,1700.99
539,SO67833,20231005,20231017,20231012,18545,24.99
581,SO67834,20231005,20231017,20231012,18553,1700.99
580,SO67835,20231005,20231017,20231012,17586,1700.99
231,SO67835,20231005,20231017,20231012,17586,49.99
384,SO67836,20231005,20231017,20231012,25308,1120.49
568,SO67837,20231005,20231017,20231012,14305,742.35
489,SO67837,20231005,20231017,20231012,14305,53.99
561,SO67838,20231005,20231017,20231012,13011,2384.07
530,SO67838,20231005,20231017,20231012,13011,4.99
541,SO67838,20231005,20231017,20231012,13011,28.99
214,SO67838,20231005,20231017,20231012,13011,34.99
484,SO67839,20231006,20231018,20231013,11865,7.95
231,SO67840,20231006,20231018,20231013,11857,49.99
528,SO67841,20231006,20231018,20231013,11948,4.99
535,SO67841,20231006,20231018,20231013,11948,24.99
480,SO67841,20231006,20231018,20231013,11948,2.29
536,SO67842,20231006,20231018,20231013,16181,29.99
528,SO67842,20231006,20231018,20231013,16181,4.99
222,SO67842,20231006,20231018,20231013,16181,34.99
473,SO67842,20231006,20231018,20231013,16181,63.50
537,SO67843,20231006,20231018,20231013,21884,35.00
528,SO67843,20231006,20231018,20231013,21884,4.99
217,SO67843,20231006,20231018,20231013,21884,34.99
528,SO67844,20231006,20231018,20231013,27149,4.99
537,SO67844,20231006,20231018,20231013,27149,35.00
480,SO67844,20231006,20231018,20231013,27149,2.29
477,SO67845,20231006,20231018,20231013,22918,4.99
530,SO67846,20231006,20231018,20231013,27580,4.99
217,SO67846,20231006,20231018,20231013,27580,34.99
214,SO67847,20231006,20231018,20231013,15721,34.99
355,SO67848,20231006,20231018,20231013,12736,2319.99
477,SO67848,20231006,20231018,20231013,12736,4.99
478,SO67848,20231006,20231018,20231013,12736,9.99
489,SO67848,20231006,20231018,20231013,12736,53.99
355,SO67849,20231006,20231018,20231013,19057,2319.99
480,SO67849,20231006,20231018,20231013,19057,2.29
357,SO67850,20231006,20231018,20231013,14702,2319.99
478,SO67850,20231006,20231018,20231013,14702,9.99
222,SO67850,20231006,20231018,20231013,14702,34.99
225,SO67850,20231006,20231018,20231013,14702,8.99
372,SO67851,20231006,20231018,20231013,25796,2443.35
540,SO67851,20231006,20231018,20231013,25796,32.60
590,SO67852,20231006,20231018,20231013,19419,769.49
237,SO67852,20231006,20231018,20231013,19419,49.99
582,SO67853,20231006,20231018,20231013,18008,1700.99
231,SO67853,20231006,20231018,20231013,18008,49.99
225,SO67853,20231006,20231018,20231013,18008,8.99
529,SO67854,20231006,20231018,20231013,29134,3.99
480,SO67854,20231006,20231018,20231013,29134,2.29
541,SO67855,20231006,20231018,20231013,26258,28.99
530,SO67855,20231006,20231018,20231013,26258,4.99
480,SO67855,20231006,20231018,20231013,26258,2.29
540,SO67856,20231006,20231018,20231013,24758,32.60
480,SO67856,20231006,20231018,20231013,24758,2.29
529,SO67857,20231006,20231018,20231013,24765,3.99
540,SO67857,20231006,20231018,20231013,24765,32.60
225,SO67857,20231006,20231018,20231013,24765,8.99
490,SO67857,20231006,20231018,20231013,24765,53.99
529,SO67858,20231006,20231018,20231013,24288,3.99
540,SO67858,20231006,20231018,20231013,24288,32.60
217,SO67858,20231006,20231018,20231013,24288,34.99
540,SO67859,20231006,20231018,20231013,24519,32.60
529,SO67859,20231006,20231018,20231013,24519,3.99
480,SO67859,20231006,20231018,20231013,24519,2.29
540,SO67860,20231006,20231018,20231013,15859,32.60
480,SO67860,20231006,20231018,20231013,15859,2.29
540,SO67861,20231006,20231018,20231013,23800,32.60
529,SO67861,20231006,20231018,20231013,23800,3.99
214,SO67861,20231006,20231018,20231013,23800,34.99
536,SO67862,20231006,20231018,20231013,22101,29.99
480,SO67862,20231006,20231018,20231013,22101,2.29
536,SO67863,20231006,20231018,20231013,22102,29.99
528,SO67863,20231006,20231018,20231013,22102,4.99
228,SO67863,20231006,20231018,20231013,22102,49.99
536,SO67864,20231006,20231018,20231013,11505,29.99
528,SO67864,20231006,20231018,20231013,11505,4.99
480,SO67864,20231006,20231018,20231013,11505,2.29
484,SO67864,20231006,20231018,20231013,11505,7.95
478,SO67865,20231006,20231018,20231013,22053,9.99
476,SO67866,20231006,20231018,20231013,20305,69.99
476,SO67867,20231006,20231018,20231013,19799,69.99
481,SO67867,20231006,20231018,20231013,19799,8.99
477,SO67868,20231006,20231018,20231013,11200,4.99
528,SO67869,20231006,20231018,20231013,14384,4.99
222,SO67869,20231006,20231018,20231013,14384,34.99
491,SO67869,20231006,20231018,20231013,14384,53.99
528,SO67870,20231006,20231018,20231013,15282,4.99
480,SO67870,20231006,20231018,20231013,15282,2.29
528,SO67871,20231006,20231018,20231013,14693,4.99
217,SO67871,20231006,20231018,20231013,14693,34.99
528,SO67872,20231006,20231018,20231013,20557,4.99
535,SO67872,20231006,20231018,20231013,20557,24.99
222,SO67872,20231006,20231018,20231013,20557,34.99
540,SO67873,20231006,20231018,20231013,12862,32.60
222,SO67873,20231006,20231018,20231013,12862,34.99
234,SO67873,20231006,20231018,20231013,12862,49.99
529,SO67874,20231006,20231018,20231013,15108,3.99
540,SO67874,20231006,20231018,20231013,15108,32.60
217,SO67874,20231006,20231018,20231013,15108,34.99
231,SO67874,20231006,20231018,20231013,15108,49.99
535,SO67875,20231006,20231018,20231013,20571,24.99
536,SO67876,20231006,20231018,20231013,21831,29.99
528,SO67876,20231006,20231018,20231013,21831,4.99
530,SO67877,20231006,20231018,20231013,15712,4.99
479,SO67877,20231006,20231018,20231013,15712,8.99
477,SO67877,20231006,20231018,20231013,15712,4.99
485,SO67878,20231006,20231018,20231013,13294,21.98
478,SO67878,20231006,20231018,20231013,13294,9.99
477,SO67878,20231006,20231018,20231013,13294,4.99
231,SO67878,20231006,20231018,20231013,13294,49.99
485,SO67879,20231006,20231018,20231013,13172,21.98
480,SO67879,20231006,20231018,20231013,13172,2.29
485,SO67880,20231006,20231018,20231013,12910,21.98
214,SO67880,20231006,20231018,20231013,12910,34.99
485,SO67881,20231006,20231018,20231013,13207,21.98
473,SO67881,20231006,20231018,20231013,13207,63.50
599,SO67882,20231006,20231018,20231013,16122,539.99
535,SO67882,20231006,20231018,20231013,16122,24.99
528,SO67882,20231006,20231018,20231013,16122,4.99
363,SO67883,20231006,20231018,20231013,16908,2294.99
485,SO67883,20231006,20231018,20231013,16908,21.98
234,SO67883,20231006,20231018,20231013,16908,49.99
357,SO67884,20231006,20231018,20231013,18377,2319.99
528,SO67884,20231006,20231018,20231013,18377,4.99
537,SO67884,20231006,20231018,20231013,18377,35.00
217,SO67884,20231006,20231018,20231013,18377,34.99
355,SO67885,20231006,20231018,20231013,16100,2319.99
478,SO67885,20231006,20231018,20231013,16100,9.99
477,SO67885,20231006,20231018,20231013,16100,4.99
222,SO67885,20231006,20231018,20231013,16100,34.99
565,SO67886,20231006,20231018,20231013,28698,742.35
479,SO67886,20231006,20231018,20231013,28698,8.99
477,SO67886,20231006,20231018,20231013,28698,4.99
225,SO67886,20231006,20231018,20231013,28698,8.99
386,SO67887,20231006,20231018,20231013,26752,1120.49
479,SO67887,20231006,20231018,20231013,26752,8.99
477,SO67887,20231006,20231018,20231013,26752,4.99
581,SO67888,20231006,20231018,20231013,21979,1700.99
488,SO67888,20231006,20231018,20231013,21979,53.99
582,SO67889,20231006,20231018,20231013,23663,1700.99
382,SO67890,20231006,20231018,20231013,26024,1120.49
479,SO67890,20231006,20231018,20231013,26024,8.99
477,SO67890,20231006,20231018,20231013,26024,4.99
217,SO67890,20231006,20231018,20231013,26024,34.99
605,SO67891,20231006,20231018,20231013,25556,539.99
479,SO67891,20231006,20231018,20231013,25556,8.99
477,SO67891,20231006,20231018,20231013,25556,4.99
355,SO67892,20231006,20231018,20231013,15181,2319.99
485,SO67892,20231006,20231018,20231013,15181,21.98
222,SO67892,20231006,20231018,20231013,15181,34.99
376,SO67893,20231006,20231018,20231013,21886,2443.35
529,SO67893,20231006,20231018,20231013,21886,3.99
540,SO67893,20231006,20231018,20231013,21886,32.60
217,SO67893,20231006,20231018,20231013,21886,34.99
357,SO67894,20231006,20231018,20231013,15716,2319.99
214,SO67894,20231006,20231018,20231013,15716,34.99
488,SO67894,20231006,20231018,20231013,15716,53.99
225,SO67894,20231006,20231018,20231013,15716,8.99
563,SO67895,20231006,20231018,20231013,27521,2384.07
541,SO67895,20231006,20231018,20231013,27521,28.99
579,SO67896,20231006,20231018,20231013,25994,1214.85
541,SO67896,20231006,20231018,20231013,25994,28.99
530,SO67896,20231006,20231018,20231013,25994,4.99
480,SO67896,20231006,20231018,20231013,25994,2.29
605,SO67897,20231006,20231018,20231013,23818,539.99
479,SO67897,20231006,20231018,20231013,23818,8.99
477,SO67897,20231006,20231018,20231013,23818,4.99
606,SO67898,20231006,20231018,20231013,23474,539.99
538,SO67898,20231006,20231018,20231013,23474,21.49
529,SO67898,20231006,20231018,20231013,23474,3.99
214,SO67898,20231006,20231018,20231013,23474,34.99
580,SO67899,20231006,20231018,20231013,18548,1700.99
488,SO67899,20231006,20231018,20231013,18548,53.99
583,SO67900,20231006,20231018,20231013,21269,1700.99
217,SO67900,20231006,20231018,20231013,21269,34.99
606,SO67901,20231006,20231018,20231013,23444,539.99
225,SO67901,20231006,20231018,20231013,23444,8.99
606,SO67902,20231006,20231018,20231013,12805,539.99
479,SO67902,20231006,20231018,20231013,12805,8.99
477,SO67902,20231006,20231018,20231013,12805,4.99
214,SO67902,20231006,20231018,20231013,12805,34.99
574,SO67903,20231006,20231018,20231013,12989,2384.07
477,SO67903,20231006,20231018,20231013,12989,4.99
479,SO67903,20231006,20231018,20231013,12989,8.99
539,SO67904,20231007,20231019,20231014,17073,24.99
529,SO67904,20231007,20231019,20231014,17073,3.99
538,SO67905,20231007,20231019,20231014,17907,21.49
529,SO67905,20231007,20231019,20231014,17907,3.99
480,SO67905,20231007,20231019,20231014,17907,2.29
485,SO67906,20231007,20231019,20231014,19571,21.98
214,SO67906,20231007,20231019,20231014,19571,34.99
465,SO67907,20231007,20231019,20231014,12359,24.49
372,SO67908,20231007,20231019,20231014,16538,2443.35
214,SO67908,20231007,20231019,20231014,16538,34.99
363,SO67909,20231007,20231019,20231014,14776,2294.99
222,SO67909,20231007,20231019,20231014,14776,34.99
353,SO67910,20231007,20231019,20231014,19910,2319.99
485,SO67910,20231007,20231019,20231014,19910,21.98
472,SO67910,20231007,20231019,20231014,19910,63.50
376,SO67911,20231007,20231019,20231014,20892,2443.35
477,SO67911,20231007,20231019,20231014,20892,4.99
479,SO67911,20231007,20231019,20231014,20892,8.99
225,SO67912,20231007,20231019,20231014,28335,8.99
489,SO67912,20231007,20231019,20231014,28335,53.99
535,SO67913,20231007,20231019,20231014,26479,24.99
528,SO67913,20231007,20231019,20231014,26479,4.99
480,SO67913,20231007,20231019,20231014,26479,2.29
540,SO67914,20231007,20231019,20231014,15007,32.60
480,SO67914,20231007,20231019,20231014,15007,2.29
535,SO67915,20231007,20231019,20231014,12106,24.99
528,SO67916,20231007,20231019,20231014,12532,4.99
536,SO67916,20231007,20231019,20231014,12532,29.99
217,SO67916,20231007,20231019,20231014,12532,34.99
540,SO67917,20231007,20231019,20231014,24954,32.60
529,SO67917,20231007,20231019,20231014,24954,3.99
217,SO67917,20231007,20231019,20231014,24954,34.99
536,SO67918,20231007,20231019,20231014,11498,29.99
528,SO67918,20231007,20231019,20231014,11498,4.99
214,SO67918,20231007,20231019,20231014,11498,34.99
463,SO67918,20231007,20231019,20231014,11498,24.49
528,SO67919,20231007,20231019,20231014,23001,4.99
536,SO67919,20231007,20231019,20231014,23001,29.99
480,SO67919,20231007,20231019,20231014,23001,2.29
474,SO67920,20231007,20231019,20231014,19767,69.99
467,SO67920,20231007,20231019,20231014,19767,24.49
225,SO67921,20231007,20231019,20231014,20342,8.99
476,SO67921,20231007,20231019,20231014,20342,69.99
475,SO67922,20231007,20231019,20231014,20022,69.99
237,SO67922,20231007,20231019,20231014,20022,49.99
477,SO67923,20231007,20231019,20231014,26730,4.99
477,SO67924,20231007,20231019,20231014,17435,4.99
225,SO67924,20231007,20231019,20231014,17435,8.99
488,SO67924,20231007,20231019,20231014,17435,53.99
477,SO67925,20231007,20231019,20231014,18661,4.99
477,SO67926,20231007,20231019,20231014,13199,4.99
217,SO67926,20231007,20231019,20231014,13199,34.99
528,SO67927,20231007,20231019,20231014,15911,4.99
485,SO67927,20231007,20231019,20231014,15911,21.98
225,SO67928,20231007,20231019,20231014,28743,8.99
475,SO67928,20231007,20231019,20231014,28743,69.99
490,SO67929,20231007,20231019,20231014,29419,53.99
477,SO67930,20231007,20231019,20231014,19374,4.99
467,SO67930,20231007,20231019,20231014,19374,24.49
541,SO67931,20231007,20231019,20231014,26394,28.99
530,SO67931,20231007,20231019,20231014,26394,4.99
530,SO67932,20231007,20231019,20231014,28467,4.99
541,SO67932,20231007,20231019,20231014,28467,28.99
480,SO67932,20231007,20231019,20231014,28467,2.29
541,SO67933,20231007,20231019,20231014,23748,28.99
530,SO67933,20231007,20231019,20231014,23748,4.99
480,SO67933,20231007,20231019,20231014,23748,2.29
538,SO67934,20231007,20231019,20231014,24879,21.49
530,SO67935,20231007,20231019,20231014,27188,4.99
485,SO67936,20231007,20231019,20231014,14889,21.98
478,SO67937,20231007,20231019,20231014,13598,9.99
477,SO67937,20231007,20231019,20231014,13598,4.99
214,SO67937,20231007,20231019,20231014,13598,34.99
222,SO67938,20231007,20231019,20231014,12274,34.99
363,SO67939,20231007,20231019,20231014,16871,2294.99
485,SO67939,20231007,20231019,20231014,16871,21.98
355,SO67940,20231007,20231019,20231014,16818,2319.99
485,SO67940,20231007,20231019,20231014,16818,21.98
477,SO67940,20231007,20231019,20231014,16818,4.99
478,SO67940,20231007,20231019,20231014,16818,9.99
222,SO67940,20231007,20231019,20231014,16818,34.99
363,SO67941,20231007,20231019,20231014,16095,2294.99
537,SO67941,20231007,20231019,20231014,16095,35.00
353,SO67942,20231007,20231019,20231014,15170,2319.99
386,SO67943,20231007,20231019,20231014,26740,1120.49
222,SO67943,20231007,20231019,20231014,26740,34.99
584,SO67944,20231007,20231019,20231014,24257,539.99
477,SO67944,20231007,20231019,20231014,24257,4.99
479,SO67944,20231007,20231019,20231014,24257,8.99
222,SO67944,20231007,20231019,20231014,24257,34.99
378,SO67945,20231007,20231019,20231014,21885,2443.35
479,SO67945,20231007,20231019,20231014,21885,8.99
484,SO67945,20231007,20231019,20231014,21885,7.95
562,SO67946,20231007,20231019,20231014,27295,2384.07
225,SO67946,20231007,20231019,20231014,27295,8.99
606,SO67947,20231007,20231019,20231014,23742,539.99
538,SO67947,20231007,20231019,20231014,23742,21.49
490,SO67947,20231007,20231019,20231014,23742,53.99
604,SO67948,20231007,20231019,20231014,27406,539.99
222,SO67948,20231007,20231019,20231014,27406,34.99
584,SO67949,20231007,20231019,20231014,23478,539.99
479,SO67949,20231007,20231019,20231014,23478,8.99
477,SO67949,20231007,20231019,20231014,23478,4.99
217,SO67949,20231007,20231019,20231014,23478,34.99
605,SO67950,20231007,20231019,20231014,26692,539.99
538,SO67950,20231007,20231019,20231014,26692,21.49
529,SO67950,20231007,20231019,20231014,26692,3.99
480,SO67950,20231007,20231019,20231014,26692,2.29
386,SO67951,20231007,20231019,20231014,21584,1120.49
222,SO67951,20231007,20231019,20231014,21584,34.99
582,SO67952,20231007,20231019,20231014,18361,1700.99
231,SO67952,20231007,20231019,20231014,18361,49.99
583,SO67953,20231007,20231019,20231014,18414,1700.99
217,SO67953,20231007,20231019,20231014,18414,34.99
465,SO67953,20231007,20231019,20231014,18414,24.49
581,SO67954,20231007,20231019,20231014,21268,1700.99
539,SO67954,20231007,20231019,20231014,21268,24.99
580,SO67955,20231007,20231019,20231014,18234,1700.99
491,SO67955,20231007,20231019,20231014,18234,53.99
604,SO67956,20231007,20231019,20231014,28370,539.99
479,SO67956,20231007,20231019,20231014,28370,8.99
477,SO67956,20231007,20231019,20231014,28370,4.99
222,SO67956,20231007,20231019,20231014,28370,34.99
234,SO67956,20231007,20231019,20231014,28370,49.99
606,SO67957,20231007,20231019,20231014,13264,539.99
564,SO67958,20231007,20231019,20231014,26818,2384.07
479,SO67958,20231007,20231019,20231014,26818,8.99
477,SO67958,20231007,20231019,20231014,26818,4.99
225,SO67958,20231007,20231019,20231014,26818,8.99
574,SO67959,20231007,20231019,20231014,15678,2384.07
479,SO67959,20231007,20231019,20231014,15678,8.99
477,SO67959,20231007,20231019,20231014,15678,4.99
225,SO67959,20231007,20231019,20231014,15678,8.99
489,SO67959,20231007,20231019,20231014,15678,53.99
563,SO67960,20231007,20231019,20231014,12124,2384.07
479,SO67960,20231007,20231019,20231014,12124,8.99
477,SO67960,20231007,20231019,20231014,12124,4.99
569,SO67961,20231007,20231019,20231014,11028,742.35
583,SO67962,20231007,20231019,20231014,18038,1700.99
214,SO67962,20231007,20231019,20231014,18038,34.99
582,SO67963,20231007,20231019,20231014,18046,1700.99
222,SO67963,20231007,20231019,20231014,18046,34.99
573,SO67964,20231007,20231019,20231014,12702,2384.07
530,SO67964,20231007,20231019,20231014,12702,4.99
541,SO67964,20231007,20231019,20231014,12702,28.99
487,SO67964,20231007,20231019,20231014,12702,54.99
528,SO67965,20231008,20231020,20231015,11068,4.99
535,SO67965,20231008,20231020,20231015,11068,24.99
485,SO67965,20231008,20231020,20231015,11068,21.98
484,SO67965,20231008,20231020,20231015,11068,7.95
485,SO67966,20231008,20231020,20231015,16341,21.98
214,SO67966,20231008,20231020,20231015,16341,34.99
528,SO67967,20231008,20231020,20231015,21224,4.99
537,SO67967,20231008,20231020,20231015,21224,35.00
480,SO67967,20231008,20231020,20231015,21224,2.29
528,SO67968,20231008,20231020,20231015,12036,4.99
222,SO67968,20231008,20231020,20231015,12036,34.99
477,SO67969,20231008,20231020,20231015,28305,4.99
467,SO67969,20231008,20231020,20231015,28305,24.49
528,SO67970,20231008,20231020,20231015,25227,4.99
217,SO67970,20231008,20231020,20231015,25227,34.99
478,SO67971,20231008,20231020,20231015,25009,9.99
477,SO67971,20231008,20231020,20231015,25009,4.99
214,SO67972,20231008,20231020,20231015,13136,34.99
487,SO67973,20231008,20231020,20231015,17495,54.99
484,SO67973,20231008,20231020,20231015,17495,7.95
361,SO67974,20231008,20231020,20231015,17983,2294.99
537,SO67974,20231008,20231020,20231015,17983,35.00
528,SO67974,20231008,20231020,20231015,17983,4.99
222,SO67974,20231008,20231020,20231015,17983,34.99
225,SO67974,20231008,20231020,20231015,17983,8.99
355,SO67975,20231008,20231020,20231015,12613,2319.99
485,SO67975,20231008,20231020,20231015,12613,21.98
473,SO67975,20231008,20231020,20231015,12613,63.50
361,SO67976,20231008,20231020,20231015,14165,2294.99
537,SO67976,20231008,20231020,20231015,14165,35.00
480,SO67976,20231008,20231020,20231015,14165,2.29
372,SO67977,20231008,20231020,20231015,22664,2443.35
479,SO67977,20231008,20231020,20231015,22664,8.99
477,SO67977,20231008,20231020,20231015,22664,4.99
488,SO67977,20231008,20231020,20231015,22664,53.99
374,SO67978,20231008,20231020,20231015,24066,2443.35
540,SO67978,20231008,20231020,20231015,24066,32.60
529,SO67978,20231008,20231020,20231015,24066,3.99
214,SO67978,20231008,20231020,20231015,24066,34.99
529,SO67979,20231008,20231020,20231015,15826,3.99
480,SO67979,20231008,20231020,20231015,15826,2.29
480,SO67980,20231008,20231020,20231015,11205,2.29
541,SO67981,20231008,20231020,20231015,26778,28.99
530,SO67981,20231008,20231020,20231015,26778,4.99
535,SO67982,20231008,20231020,20231015,26477,24.99
465,SO67982,20231008,20231020,20231015,26477,24.49
528,SO67983,20231008,20231020,20231015,26453,4.99
535,SO67983,20231008,20231020,20231015,26453,24.99
478,SO67983,20231008,20231020,20231015,26453,9.99
225,SO67983,20231008,20231020,20231015,26453,8.99
477,SO67983,20231008,20231020,20231015,26453,4.99
535,SO67984,20231008,20231020,20231015,25357,24.99
480,SO67984,20231008,20231020,20231015,25357,2.29
483,SO67984,20231008,20231020,20231015,25357,120.00
535,SO67985,20231008,20231020,20231015,24750,24.99
528,SO67985,20231008,20231020,20231015,24750,4.99
540,SO67986,20231008,20231020,20231015,15864,32.60
529,SO67986,20231008,20231020,20231015,15864,3.99
222,SO67986,20231008,20231020,20231015,15864,34.99
536,SO67987,20231008,20231020,20231015,22084,29.99
528,SO67987,20231008,20231020,20231015,22084,4.99
214,SO67987,20231008,20231020,20231015,22084,34.99
536,SO67988,20231008,20231020,20231015,22157,29.99
480,SO67988,20231008,20231020,20231015,22157,2.29
476,SO67989,20231008,20231020,20231015,12532,69.99
463,SO67989,20231008,20231020,20231015,12532,24.49
474,SO67990,20231008,20231020,20231015,27282,69.99
528,SO67991,20231008,20231020,20231015,15370,4.99
480,SO67991,20231008,20231020,20231015,15370,2.29
535,SO67992,20231008,20231020,20231015,17702,24.99
480,SO67992,20231008,20231020,20231015,17702,2.29
539,SO67993,20231008,20231020,20231015,17084,24.99
529,SO67993,20231008,20231020,20231015,17084,3.99
480,SO67993,20231008,20231020,20231015,17084,2.29
540,SO67994,20231008,20231020,20231015,14197,32.60
237,SO67994,20231008,20231020,20231015,14197,49.99
467,SO67994,20231008,20231020,20231015,14197,24.49
536,SO67995,20231008,20231020,20231015,14864,29.99
528,SO67995,20231008,20231020,20231015,14864,4.99
214,SO67995,20231008,20231020,20231015,14864,34.99
529,SO67996,20231008,20231020,20231015,23229,3.99
463,SO67996,20231008,20231020,20231015,23229,24.49
529,SO67997,20231008,20231020,20231015,27151,3.99
480,SO67997,20231008,20231020,20231015,27151,2.29
538,SO67998,20231008,20231020,20231015,27160,21.49
480,SO67998,20231008,20231020,20231015,27160,2.29
484,SO67998,20231008,20231020,20231015,27160,7.95
538,SO67999,20231008,20231020,20231015,29444,21.49
529,SO67999,20231008,20231020,20231015,29444,3.99
530,SO68000,20231008,20231020,20231015,24070,4.99
541,SO68000,20231008,20231020,20231015,24070,28.99
480,SO68000,20231008,20231020,20231015,24070,2.29
541,SO68001,20231008,20231020,20231015,24076,28.99
530,SO68001,20231008,20231020,20231015,24076,4.99
225,SO68001,20231008,20231020,20231015,24076,8.99
214,SO68001,20231008,20231020,20231015,24076,34.99
537,SO68002,20231008,20231020,20231015,14611,35.00
528,SO68002,20231008,20231020,20231015,14611,4.99
537,SO68003,20231008,20231020,20231015,11961,35.00
480,SO68003,20231008,20231020,20231015,11961,2.29
485,SO68004,20231008,20231020,20231015,13196,21.98
217,SO68004,20231008,20231020,20231015,13196,34.99
372,SO68005,20231008,20231020,20231015,16782,2443.35
540,SO68005,20231008,20231020,20231015,16782,32.60
529,SO68005,20231008,20231020,20231015,16782,3.99
480,SO68005,20231008,20231020,20231015,16782,2.29
570,SO68006,20231008,20231020,20231015,20912,742.35
217,SO68006,20231008,20231020,20231015,20912,34.99
566,SO68007,20231008,20231020,20231015,12619,742.35
541,SO68007,20231008,20231020,20231015,12619,28.99
530,SO68007,20231008,20231020,20231015,12619,4.99
487,SO68007,20231008,20231020,20231015,12619,54.99
560,SO68008,20231008,20231020,20231015,19420,1214.85
214,SO68008,20231008,20231020,20231015,19420,34.99
225,SO68008,20231008,20231020,20231015,19420,8.99
361,SO68009,20231008,20231020,20231015,15192,2294.99
528,SO68009,20231008,20231020,20231015,15192,4.99
537,SO68009,20231008,20231020,20231015,15192,35.00
359,SO68010,20231008,20231020,20231015,15143,2294.99
363,SO68011,20231008,20231020,20231015,15144,2294.99
584,SO68012,20231008,20231020,20231015,25011,539.99
479,SO68012,20231008,20231020,20231015,25011,8.99
477,SO68012,20231008,20231020,20231015,25011,4.99
222,SO68012,20231008,20231020,20231015,25011,34.99
606,SO68013,20231008,20231020,20231015,25021,539.99
479,SO68013,20231008,20231020,20231015,25021,8.99
477,SO68013,20231008,20231020,20231015,25021,4.99
605,SO68014,20231008,20231020,20231015,27722,539.99
479,SO68014,20231008,20231020,20231015,27722,8.99
477,SO68014,20231008,20231020,20231015,27722,4.99
480,SO68014,20231008,20231020,20231015,27722,2.29
484,SO68014,20231008,20231020,20231015,27722,7.95
372,SO68015,20231008,20231020,20231015,21944,2443.35
222,SO68015,20231008,20231020,20231015,21944,34.99
488,SO68015,20231008,20231020,20231015,21944,53.99
573,SO68016,20231008,20231020,20231015,24797,2384.07
479,SO68016,20231008,20231020,20231015,24797,8.99
576,SO68017,20231008,20231020,20231015,27447,2384.07
214,SO68017,20231008,20231020,20231015,27447,34.99
606,SO68018,20231008,20231020,20231015,23733,539.99
538,SO68018,20231008,20231020,20231015,23733,21.49
529,SO68018,20231008,20231020,20231015,23733,3.99
480,SO68018,20231008,20231020,20231015,23733,2.29
606,SO68019,20231008,20231020,20231015,23341,539.99
538,SO68019,20231008,20231020,20231015,23341,21.49
605,SO68020,20231008,20231020,20231015,23342,539.99
479,SO68020,20231008,20231020,20231015,23342,8.99
477,SO68020,20231008,20231020,20231015,23342,4.99
480,SO68020,20231008,20231020,20231015,23342,2.29
606,SO68021,20231008,20231020,20231015,27014,539.99
217,SO68021,20231008,20231020,20231015,27014,34.99
605,SO68022,20231008,20231020,20231015,17125,539.99
390,SO68023,20231008,20231020,20231015,28563,1120.49
477,SO68023,20231008,20231020,20231015,28563,4.99
479,SO68023,20231008,20231020,20231015,28563,8.99
471,SO68023,20231008,20231020,20231015,28563,63.50
382,SO68024,20231008,20231020,20231015,24697,1120.49
228,SO68024,20231008,20231020,20231015,24697,49.99
384,SO68025,20231008,20231020,20231015,25454,1120.49
217,SO68025,20231008,20231020,20231015,25454,34.99
384,SO68026,20231008,20231020,20231015,24115,1120.49
225,SO68026,20231008,20231020,20231015,24115,8.99
217,SO68026,20231008,20231020,20231015,24115,34.99
561,SO68027,20231008,20231020,20231015,15637,2384.07
217,SO68027,20231008,20231020,20231015,15637,34.99
575,SO68028,20231008,20231020,20231015,11603,2384.07
479,SO68028,20231008,20231020,20231015,11603,8.99
477,SO68028,20231008,20231020,20231015,11603,4.99
574,SO68029,20231008,20231020,20231015,12994,2384.07
222,SO68029,20231008,20231020,20231015,12994,34.99
529,SO68030,20231009,20231021,20231016,11184,3.99
480,SO68030,20231009,20231021,20231016,11184,2.29
536,SO68031,20231009,20231021,20231016,18305,29.99
528,SO68031,20231009,20231021,20231016,18305,4.99
222,SO68031,20231009,20231021,20231016,18305,34.99
488,SO68031,20231009,20231021,20231016,18305,53.99
537,SO68032,20231009,20231021,20231016,19666,35.00
538,SO68033,20231009,20231021,20231016,18796,21.49
480,SO68033,20231009,20231021,20231016,18796,2.29
529,SO68034,20231009,20231021,20231016,11763,3.99
480,SO68034,20231009,20231021,20231016,11763,2.29
484,SO68034,20231009,20231021,20231016,11763,7.95
478,SO68035,20231009,20231021,20231016,24253,9.99
541,SO68036,20231009,20231021,20231016,13008,28.99
530,SO68036,20231009,20231021,20231016,13008,4.99
